,wavelengths,transmission
0,300,3.843145260018156e-06
1,301,3.927555706131535e-06
2,302,4.016981578636902e-06
3,303,4.1150215744473224e-06
4,304,4.223538346142607e-06
5,305,2.4842732482512008e-06
6,306,2.817015616598198e-06
7,307,8.824169650358004e-06
8,308,5.293970502207885e-06
9,309,8.246446653100868e-06
10,310,5.376026860835742e-06
11,311,3.3448573695422554e-06
12,312,1.0233487793293573e-05
13,313,1.0313170905034842e-05
14,314,3.4913183078290474e-06
15,315,5.569843721484942e-06
16,316,8.926391760489738e-06
17,317,4.7865550921636554e-06
18,318,9.823920183580734e-07
19,319,5.681192177830674e-07
20,320,5.851752227829141e-06
21,321,1.2951144795842319e-05
22,322,1.736456569056228e-05
23,323,1.8003794260783164e-05
24,324,9.6020381344373e-06
25,325,1.325705469279961e-05
26,326,1.773578614040604e-05
27,327,1.3803078319966774e-05
28,328,1.4298659153398716e-05
29,329,1.4888107692650506e-05
30,330,7.45541340082412e-06
31,331,3.476127132931513e-06
32,332,9.039616268311985e-06
33,333,9.736918548279413e-06
34,334,3.308243243113755e-06
35,335,6.950864838851546e-06
36,336,1.659640934498266e-05
37,337,2.27184610035071e-05
38,338,1.3233871123162053e-05
39,339,3.6017513060170217e-06
40,340,1.5580986240421156e-06
41,341,1.6508280590926372e-06
42,342,6.205286085017187e-06
43,343,2.0479086762489833e-05
44,344,3.821584450165094e-05
45,345,2.7101461408538686e-05
46,346,3.461147240415195e-05
47,347,4.8002269199581354e-05
48,348,4.811641321229587e-05
49,349,2.9854407739405017e-05
50,350,2.855117817046769e-05
51,351,3.0523276774252563e-05
52,352,4.123403002762356e-05
53,353,6.758713301225615e-05
54,354,4.269017327477464e-05
55,355,3.918794089358803e-05
56,356,5.915363605556675e-05
57,357,7.832065785155591e-05
58,358,4.639429583639016e-05
59,359,0.0001264274306243344
60,360,0.00026630383867540887
61,361,0.0003921344502987868
62,362,0.00048006624554225414
63,363,0.0006198565977875686
64,364,0.001344090198105249
65,365,0.0023388392215988115
66,366,0.022968180013240157
67,367,0.07936236128006802
68,368,0.18061543478697784
69,369,0.19435001863589965
70,370,0.20251367049224814
71,371,0.20975167050013116
72,372,0.2163649231923405
73,373,0.22350830984725467
74,374,0.2303914951765549
75,375,0.23742310490274954
76,376,0.24460165026834887
77,377,0.25133522165576283
78,378,0.2581302386409447
79,379,0.26530532998206036
80,380,0.2725300080533291
81,381,0.2772139940778768
82,382,0.2806703085904469
83,383,0.2843926964164422
84,384,0.2932274768676887
85,385,0.3006090032442865
86,386,0.3071274409057112
87,387,0.3132778207415533
88,388,0.31921179691865004
89,389,0.32418252741122366
90,390,0.3304463772764994
91,391,0.33549345904584643
92,392,0.3402989965232357
93,393,0.34437791230483833
94,394,0.34851552046796547
95,395,0.3521342239538205
96,396,0.35637214196044037
97,397,0.3615541000574821
98,398,0.36666399372917385
99,399,0.3705340473261776
100,400,0.37583570717314757
101,401,0.37962598566346967
102,402,0.38281221446064423
103,403,0.3863815472417324
104,404,0.38780272045191416
105,405,0.3926307296792737
106,406,0.39664832320291193
107,407,0.40023532454144406
108,408,0.40608296246661685
109,409,0.40866673779752594
110,410,0.4129307695157591
111,411,0.41720356796254865
112,412,0.42092410222556836
113,413,0.4253445698014828
114,414,0.43211164445342903
115,415,0.4365014794593287
116,416,0.44013832269674336
117,417,0.4442170569836314
118,418,0.44917993328934036
119,419,0.4539444961299351
120,420,0.4569016289468861
121,421,0.461579266991682
122,422,0.46679891325234774
123,423,0.46989660618688256
124,424,0.47319183610874155
125,425,0.47664456077262957
126,426,0.47973642772064695
127,427,0.4828574422930872
128,428,0.48617577688302027
129,429,0.48911944329502755
130,430,0.4921341071009746
131,431,0.4976131783059623
132,432,0.5016827837319625
133,433,0.5033772061561141
134,434,0.5048506021719438
135,435,0.5079299793262385
136,436,0.511205392888422
137,437,0.5169589674753008
138,438,0.5225557788660156
139,439,0.5241905682174012
140,440,0.5242882733530346
141,441,0.5277938112914311
142,442,0.5310455604399427
143,443,0.535099088798397
144,444,0.5389891573377993
145,445,0.5330553249306881
146,446,0.5387558183967328
147,447,0.539851753373599
148,448,0.5444049599795433
149,449,0.5540362355808444
150,450,0.5575513248718217
151,451,0.555618922167149
152,452,0.556271692955835
153,453,0.5581489468341833
154,454,0.5602994802157855
155,455,0.5616023126893673
156,456,0.5644304628596988
157,457,0.566350636874923
158,458,0.5671285533293104
159,459,0.5673468185421957
160,460,0.5704936158897065
161,461,0.5707891814067142
162,462,0.5722954115774609
163,463,0.5722574007747899
164,464,0.5665985251759216
165,465,0.5682945994826312
166,466,0.5640107675809896
167,467,0.5647744004957307
168,468,0.5713570721241172
169,469,0.5736972016462905
170,470,0.5736031670732267
171,471,0.5729499082717193
172,472,0.573464365659181
173,473,0.5764576218397505
174,474,0.5795975876393609
175,475,0.58314446809998
176,476,0.5815965092514396
177,477,0.5820193473109857
178,478,0.5865228666824779
179,479,0.5875125935884177
180,480,0.5893939853967579
181,481,0.5924434324705203
182,482,0.5947531335854115
183,483,0.5946753769532642
184,484,0.5945073940840606
185,485,0.5951148498440476
186,486,0.591054237435244
187,487,0.5880002663469344
188,488,0.5899153889779142
189,489,0.5957679090176558
190,490,0.5918771262311735
191,491,0.5906284513594395
192,492,0.5916469726358922
193,493,0.5925939241226915
194,494,0.5917982134456471
195,495,0.5904561086142092
196,496,0.5901793445961636
197,497,0.5899366269465911
198,498,0.5891805594194107
199,499,0.5888104273615125
200,500,0.587546090885954
201,501,0.5869287789447112
202,502,0.5867846574613945
203,503,0.5870285950387102
204,504,0.5862614981412118
205,505,0.5848758723808197
206,506,0.5835098794020687
207,507,0.5831214321750295
208,508,0.5826698922932753
209,509,0.5765604182237968
210,510,0.5756118100659
211,511,0.5788138724785156
212,512,0.5813386100470834
213,513,0.5803520677600443
214,514,0.5796903149230231
215,515,0.5770298877362308
216,516,0.5746986811121118
217,517,0.5733808100725758
218,518,0.5729021194564906
219,519,0.5716983589027049
220,520,0.5710501791413808
221,521,0.5699712397620308
222,522,0.5689209197351344
223,523,0.5681374752049806
224,524,0.5664745073348197
225,525,0.5643624607142029
226,526,0.563041754350945
227,527,0.5622309171779085
228,528,0.5616979262677733
229,529,0.5615738003244057
230,530,0.5592687251949817
231,531,0.5576556584602947
232,532,0.5565114773027305
233,533,0.5546308063157824
234,534,0.5497065765016047
235,535,0.5493389705759526
236,536,0.5503190044066661
237,537,0.5501158623313311
238,538,0.5480983824795318
239,539,0.5472826438597418
240,540,0.5455531506940128
241,541,0.541943962256241
242,542,0.5375748788149325
243,543,0.5338498098145719
244,544,0.5326484874398413
245,545,0.5350525904248015
246,546,0.535907939195999
247,547,0.5347214786364293
248,548,0.5322543864620524
249,549,0.5309820268926874
250,550,0.5304036767943325
251,551,0.5293532130585675
252,552,0.5279204447470793
253,553,0.5266299221686833
254,554,0.525846089146168
255,555,0.5237633887244211
256,556,0.5211336995500064
257,557,0.5189179463995327
258,558,0.5172234273002619
259,559,0.514650977183773
260,560,0.5113951654627145
261,561,0.5094628984966024
262,562,0.5094743513599147
263,563,0.5105972144094021
264,564,0.5104644901157135
265,565,0.5024295001217843
266,566,0.4921028628679417
267,567,0.48361079342295593
268,568,0.47886057286855077
269,569,0.4765580692790614
270,570,0.47451768513117376
271,571,0.4603728740987979
272,572,0.4527961991750269
273,573,0.4108084176542027
274,574,0.19109159586551946
275,575,0.055078653939851153
276,576,0.009492301682256036
277,577,0.0030403581919897856
278,578,0.0017325579764679467
279,579,0.0012644164632028363
280,580,0.0009760149888581551
281,581,0.0007655977936436907
282,582,0.0006066566099494064
283,583,0.00048235263016832276
284,584,0.0003869494391449814
285,585,0.000304431573734404
286,586,0.00023955829011341242
287,587,0.00019755293159126472
288,588,0.00017624320509873582
289,589,0.0001638146592913055
290,590,0.00015162498663393148
291,591,0.00013953344149771253
292,592,0.00013264168541658213
293,593,0.0001291123297616937
294,594,0.00011752800950785821
295,595,0.00011617486588159028
296,596,0.00010773905650800978
297,597,0.00010142521842749209
298,598,9.824099619631455e-05
299,599,8.739116003326677e-05
300,600,8.63555001851934e-05
301,601,8.55713483227429e-05
302,602,8.017858882194935e-05
303,603,7.203181620069593e-05
304,604,7.139438208030255e-05
305,605,7.073602294418909e-05
306,606,7.008588698087813e-05
307,607,7.388162274852356e-05
308,608,7.816291180248986e-05
309,609,6.834835109817063e-05
310,610,5.8716735002806534e-05
311,611,6.238337211494913e-05
312,612,6.21980882998191e-05
313,613,5.4955021057258305e-05
314,614,5.451383957077369e-05
315,615,4.555896828894456e-05
316,616,4.292300704502548e-05
317,617,4.2584183956149044e-05
318,618,4.4241986003248245e-05
319,619,5.228925725162816e-05
320,620,4.375804076364652e-05
321,621,4.127852142748057e-05
322,622,4.0982060885873175e-05
323,623,4.0687300968127263e-05
324,624,4.0396676694991434e-05
325,625,4.0101317458249576e-05
326,626,3.391791777105852e-05
327,627,2.964962405844996e-05
328,628,2.943657861351493e-05
329,629,2.921992926984171e-05
330,630,2.9004811824059903e-05
331,631,2.870711954248559e-05
332,632,2.841001984646497e-05
333,633,2.811381638808198e-05
334,634,2.782058240689023e-05
335,635,2.7519983574536293e-05
336,636,3.2639367509142974e-05
337,637,3.233677397205576e-05
338,638,2.487183584084923e-05
339,639,1.7565656774181073e-05
340,640,2.4298321144407274e-05
341,641,2.58296991835312e-05
342,642,2.5615983634370554e-05
343,643,2.3871811941748877e-05
344,644,1.7002579340600125e-05
345,645,1.6639011591205996e-05
346,646,1.648982127105141e-05
347,647,1.633794177662051e-05
348,648,1.6182029785691446e-05
349,649,1.6022007904915854e-05
350,650,1.0071124242385081e-05
351,651,1.1896555089245647e-05
352,652,1.5419187191183492e-05
353,653,1.5126378728408837e-05
354,654,1.4421670078816162e-05
355,655,1.3475565194572275e-05
356,656,1.2602690316483627e-05
357,657,1.182093569532419e-05
358,658,1.1096975121301134e-05
359,659,1.0481572752989444e-05
360,660,6.635443003398253e-06
361,661,7.16374484560101e-06
362,662,9.556541331014902e-06
363,663,9.615596560106548e-06
364,664,9.888079403764426e-06
365,665,1.0318606525853754e-05
366,666,1.0823841143067131e-05
367,667,1.13663773585947e-05
368,668,1.1913996494197945e-05
369,669,1.2411203989997207e-05
370,670,1.284751702116178e-05
371,671,1.3260756818100826e-05
372,672,1.3610625122767988e-05
373,673,1.3905560806661841e-05
374,674,1.413242533836571e-05
375,675,1.4313505944040332e-05
376,676,1.4454293344824378e-05
377,677,1.2560356061198077e-05
378,678,7.32268664770596e-06
379,679,7.350179994962502e-06
380,680,1.2316707004023379e-05
381,681,1.4698665186147113e-05
382,682,1.464545906264458e-05
383,683,1.457958171294908e-05
384,684,1.45040479045578e-05
385,685,1.4421788362528265e-05
386,686,1.4332904576607754e-05
387,687,1.4237925303581753e-05
388,688,1.4137893237639054e-05
389,689,1.4033862704440418e-05
390,690,1.3927023332787592e-05
391,691,1.3854341934141053e-05
392,692,1.377891662987203e-05
393,693,1.3702216836757305e-05
394,694,1.3626287681515289e-05
395,695,1.3547224422784006e-05
396,696,1.0299282990004462e-05
397,697,6.69381291580989e-06
398,698,7.1272178449730275e-06
399,699,1.2376079531265987e-05
400,700,1.7558783068239043e-05
401,701,1.3427901947109885e-05
402,702,6.4842810287852e-06
403,703,6.902960701975814e-06
404,704,1.1975190230087162e-05
405,705,1.27018978740085e-05
406,706,9.629360934503282e-06
407,707,6.263154355564592e-06
408,708,7.137053821629686e-06
409,709,1.697991782355245e-05
410,710,1.0129120277823875e-05
411,711,8.967078634243776e-06
412,712,1.0389491097845414e-05
413,713,6.417150267018417e-06
414,714,1.10892213143518e-05
415,715,1.1718120015668334e-05
416,716,1.1610282685567846e-05
417,717,1.3091779746197724e-05
418,718,1.70845928131214e-05
419,719,1.6918805564865417e-05
420,720,1.2966579555414558e-05
421,721,8.456726041075918e-06
422,722,5.528950619546977e-06
423,723,5.934527724613022e-06
424,724,1.0291206831178327e-05
425,725,1.0905536861432813e-05
426,726,1.0861172633635504e-05
427,727,1.0818055118770156e-05
428,728,1.0775489058159988e-05
429,729,1.0732033607255072e-05
430,730,7.054212505496495e-06
431,731,7.845972044244577e-06
432,732,1.0503923625143789e-05
433,733,1.0411718799821441e-05
434,734,1.0319117301049439e-05
435,735,6.7410065685336354e-06
436,736,7.515699543265468e-06
437,737,1.0049309113087283e-05
438,738,9.959701621942142e-06
439,739,9.870436846988019e-06
440,740,9.777570154076092e-06
441,741,9.740177164226665e-06
442,742,9.702925750020404e-06
443,743,9.666213329651431e-06
444,744,9.630606448760272e-06
445,745,9.594761810646589e-06
446,746,9.560682052590599e-06
447,747,9.527005676203484e-06
448,748,9.49217501816478e-06
449,749,9.461066615872425e-06
450,750,6.161054112150439e-06
451,751,4.634749817400411e-06
452,752,4.604059562609921e-06
453,753,4.574689653261024e-06
454,754,4.544925034021961e-06
455,755,4.5153804465394274e-06
456,756,4.486067873900143e-06
457,757,5.7328652703232365e-06
458,758,8.475332085275378e-06
459,759,4.902010201430739e-06
460,760,4.380386833406434e-06
461,761,4.3559738935065235e-06
462,762,5.569146754358824e-06
463,763,8.24619569944305e-06
464,764,4.772240152814833e-06
465,765,4.258335754963667e-06
466,766,6.2913804188682515e-06
467,767,7.216674497065538e-06
468,768,4.186472633684335e-06
469,769,4.163808915995585e-06
470,770,4.141660063759488e-06
471,771,4.128569590787457e-06
472,772,4.115537981213002e-06
473,773,4.102760645722775e-06
474,774,4.090268996159879e-06
475,775,6.8750815513901325e-06
476,776,6.15562317129731e-06
477,777,4.053032112269099e-06
478,778,4.385248298118963e-06
479,779,7.596089383850336e-06
480,780,8.035095509150598e-06
481,781,6.056576479830341e-06
482,782,5.1214811279180955e-06
483,783,7.931453414361818e-06
484,784,7.897339781084678e-06
485,785,5.16641805865602e-06
486,786,5.816716472675833e-06
487,787,7.79309911911823e-06
488,788,7.757257846311995e-06
489,789,7.721992776514456e-06
490,790,5.0507667887676586e-06
491,791,3.822125500989468e-06
492,792,3.800188720602615e-06
493,793,4.09982919019783e-06
494,794,7.079691640488107e-06
495,795,4.905104965584767e-06
496,796,5.511648222714503e-06
497,797,6.318169814806168e-06
498,798,3.6622463934902816e-06
499,799,3.6384654966310897e-06
500,800,3.614738155586608e-06
501,801,5.358779157510924e-06
502,802,6.173746029361383e-06
503,803,3.895099329545904e-06
504,804,6.75336352419023e-06
505,805,7.150868802809059e-06
506,806,5.403535962007502e-06
507,807,4.56586724894056e-06
508,808,7.095965478624882e-06
509,809,7.0753899413739454e-06
510,810,4.6937441334902165e-06
511,811,5.156955437992729e-06
512,812,7.943014568927733e-06
513,813,1.0534290086124788e-05
514,814,1.0517190730763924e-05
515,815,8.249404947776986e-06
516,816,5.457396199858606e-06
517,817,3.4861825615750633e-06
518,818,3.4780170412468532e-06
519,819,3.469431366111406e-06
520,820,5.592061970803704e-06
521,821,5.398604710471882e-06
522,822,3.3368534612476236e-06
523,823,3.276112492287925e-06
524,824,3.2119714715599645e-06
525,825,3.148289430589087e-06
526,826,4.271180137671257e-06
527,827,6.04051149866534e-06
528,828,5.910994430077798e-06
529,829,5.779895785327723e-06
530,830,5.648465204084845e-06
531,831,5.690809352220712e-06
532,832,5.732029713654692e-06
533,833,5.771256136168721e-06
534,834,5.807879970306678e-06
535,835,4.274539217932918e-06
536,836,2.938992551612028e-06
537,837,2.9548574249300244e-06
538,838,2.970074627389888e-06
539,839,5.121892387753072e-06
540,840,4.465694954345718e-06
541,841,2.94624400141228e-06
542,842,2.8946849426427386e-06
543,843,2.8423915017414203e-06
544,844,2.790003701624713e-06
545,845,2.7374288036045586e-06
546,846,2.6849064628853864e-06
547,847,2.6326110200973835e-06
548,848,2.579623025737181e-06
549,849,2.5269539251334654e-06
550,850,2.4745485641241113e-06
551,851,2.431450613868088e-06
552,852,2.387990608762286e-06
553,853,2.34449372602147e-06
554,854,3.7651585607781526e-06
555,855,3.5413184900304142e-06
556,856,2.715222738013541e-06
557,857,4.341754499293135e-06
558,858,4.256457904383921e-06
559,859,2.899106260464332e-06
560,860,2.8697752315525044e-06
561,861,3.6560522394059716e-06
562,862,2.026439059834596e-06
563,863,2.0076905273929105e-06
564,864,1.9956468880343343e-06
565,865,1.310181287798855e-06
566,866,5.105952108906897e-07
567,867,1.9063563865635938e-06
568,868,3.4297699757166926e-06
569,869,3.865196272421167e-06
570,870,3.163531267381681e-06
571,871,2.177612348218016e-06
572,872,3.643196786846898e-06
573,873,3.7028766566778726e-06
574,874,3.6579279382899666e-06
575,875,3.6131736738695578e-06
576,876,3.5682925895811683e-06
577,877,3.5241357276202093e-06
578,878,3.479873140454701e-06
579,879,3.4364447459533714e-06
580,880,3.3937231231582655e-06
581,881,3.2947301752375528e-06
582,882,3.197056381922439e-06
583,883,4.161704495371487e-06
584,884,4.508379339531576e-06
585,885,5.562210438943891e-06
586,886,8.457536213328522e-06
587,887,8.183879453337762e-06
588,888,6.178763953150193e-06
589,889,3.945336986403696e-06
590,890,2.462229595149171e-06
591,891,2.4371152880978818e-06
592,892,2.413054630864151e-06
593,893,2.388417057550621e-06
594,894,2.364028654739334e-06
595,895,2.3401473853733222e-06
596,896,2.316628522070435e-06
597,897,2.2938263402621023e-06
598,898,2.2710466208692397e-06
599,899,1.798374477777553e-06
600,900,1.3316807882982478e-06
601,901,2.197531794249527e-06
602,902,1.3266822057020587e-06
603,903,1.0817139688450035e-06
604,904,1.4728454359240052e-06
605,905,1.9431347388533473e-06
606,906,1.0873045394176031e-06
607,907,1.0423840484767376e-06
608,908,2.1750954956993663e-06
609,909,2.3573004598928353e-06
610,910,1.1600954236760665e-06
611,911,1.9197530720355816e-06
612,912,1.932248412496945e-06
613,913,1.8859505625776752e-06
614,914,1.5435615573316796e-06
615,915,1.003040000381207e-06
616,916,1.6735131913138785e-06
617,917,1.7054868043664595e-06
618,918,2.078296682689002e-06
619,919,2.1884368476296763e-06
620,920,1.5041891118485184e-06
621,921,8.66947560224449e-07
622,922,1.2936969524725188e-06
623,923,1.1596993884185844e-06
624,924,9.548019743543985e-07
625,925,1.4859540953942545e-06
626,926,1.4684491287249335e-06
627,927,1.4515639506355878e-06
628,928,1.4349628694395965e-06
629,929,1.4184738062879233e-06
630,930,1.4023205790677289e-06
631,931,1.3871436842696016e-06
632,932,1.3721608655887063e-06
633,933,1.3575388213804913e-06
634,934,1.3432518246618225e-06
635,935,1.3290875525554273e-06
636,936,1.3119774250859824e-06
637,937,1.2968107377430333e-06
638,938,1.5356293418062462e-06
639,939,2.262981508960452e-06
640,940,3.7256831235899394e-06
641,941,5.1178010629893796e-06
642,942,7.85046256833434e-06
643,943,9.241095066171769e-06
644,944,8.024878854521062e-06
645,945,4.697252712298397e-06
646,946,2.7778778137826013e-06
647,947,1.5875004380728897e-06
648,948,1.0725544979825774e-06
649,949,1.0517249432389473e-06
650,950,1.0326817729681701e-06
651,951,1.0091360322169586e-06
652,952,9.87644958507127e-07
653,953,9.666028594552225e-07
654,954,9.447743808224012e-07
655,955,9.242803214382822e-07
656,956,9.041739740935481e-07
657,957,8.839460350000311e-07
658,958,8.640508777065223e-07
659,959,8.447998277974382e-07
660,960,8.251790503753789e-07
661,961,1.0914340855107813e-06
662,962,1.3976679745674387e-06
663,963,1.6961550798375601e-06
664,964,1.9377886223841984e-06
665,965,1.6054333831480777e-06
666,966,1.2812712028742441e-06
667,967,1.1335419061311487e-06
668,968,1.0290194795647917e-06
669,969,7.366459069950561e-07
670,970,7.275207507161757e-07
671,971,4.936415831957122e-07
672,972,5.039528561618745e-07
673,973,7.00806962741358e-07
674,974,6.923856098817857e-07
675,975,6.836308471253935e-07
676,976,2.913481671405434e-07
677,977,2.8426150348921646e-07
678,978,6.590217858732689e-07
679,979,6.512021715824405e-07
680,980,6.435541786875003e-07
681,981,6.345439506608164e-07
682,982,6.256416830831122e-07
683,983,6.168456244641266e-07
684,984,6.08147166389067e-07
685,985,5.996268184455264e-07
686,986,5.911968353042443e-07
687,987,5.827991669604984e-07
688,988,5.349204667292906e-07
689,989,3.0225437477455544e-07
690,990,4.819084385166936e-07
691,991,5.49877570373061e-07
692,992,3.795789238075648e-07
693,993,5.5795698919896775e-08
694,994,2.410273309757087e-07
695,995,4.4070204254419026e-07
696,996,3.836059221002681e-07
697,997,3.243170291048236e-07
698,998,4.949285831013628e-07
699,999,4.872657231880277e-07
700,1000,4.797763332731767e-07
701,1001,4.813851080943808e-07
702,1002,4.830936651467244e-07
703,1003,4.848887104652593e-07
704,1004,4.868360517505938e-07
705,1005,4.890058887076684e-07
706,1006,4.913256663637003e-07
707,1007,4.3466383057917606e-07
708,1008,2.481687136614652e-07
709,1009,2.495897905221253e-07
710,1010,4.0781153961306923e-07
711,1011,3.99420010163732e-07
712,1012,3.6292310617938905e-07
713,1013,7.649910734177185e-07
714,1014,3.5978566515049384e-07
715,1015,4.1550632737379157e-07
716,1016,4.2093930081716663e-07
717,1017,3.1369919524563866e-07
718,1018,5.275543493410376e-07
719,1019,3.2876388609300226e-07
720,1020,4.267077322220472e-07
721,1021,4.4714230774550924e-07
722,1022,3.660145726131608e-07
723,1023,8.134064352218431e-07
724,1024,8.473105534955471e-07
725,1025,8.564943851946082e-07
726,1026,7.673661690539695e-07
727,1027,6.234774794389014e-07
728,1028,8.654668477431238e-07
729,1029,8.972832697936977e-07
730,1030,7.508280476458943e-07
731,1031,6.139096203247135e-07
732,1032,6.222764134647904e-07
733,1033,6.308928281440942e-07
734,1034,6.400999456376032e-07
735,1035,6.49751053762965e-07
736,1036,6.599798504149954e-07
737,1037,6.70868455945242e-07
738,1038,6.819995523502846e-07
739,1039,4.595717011672833e-07
740,1040,5.198491507008859e-07
741,1041,7.200064022494362e-07
742,1042,7.34002438869871e-07
743,1043,7.486941448161868e-07
744,1044,7.642506642535742e-07
745,1045,7.8014005369942e-07
746,1046,7.964420610984595e-07
747,1047,8.135028163040699e-07
748,1048,8.312496082936668e-07
749,1049,8.496256407800802e-07
750,1050,6.861641758896312e-07
751,1051,5.387676263677062e-07
752,1052,9.078950567979541e-07
753,1053,5.574602861902453e-07
754,1054,7.627009699955927e-07
755,1055,9.775023660724307e-07
756,1056,9.087604128780275e-07
757,1057,5.262798008773634e-07
758,1058,9.376662802872829e-07
759,1059,1.0835000695555293e-06
760,1060,1.112232916313263e-06
761,1061,1.0502139395699034e-06
762,1062,6.145156900344582e-07
763,1063,1.0553230571815335e-06
764,1064,5.966041291079353e-07
765,1065,2.623005009768118e-07
766,1066,6.495408739886277e-07
767,1067,6.640360898245898e-07
768,1068,1.169465373066235e-06
769,1069,1.0255230633753015e-06
770,1070,7.084045925412729e-07
771,1071,8.010889415441991e-07
772,1072,1.408387720012878e-06
773,1073,9.86000712216938e-07
774,1074,1.1598499509693771e-06
775,1075,1.359675957682984e-06
776,1076,8.134148445453992e-07
777,1077,8.333995320253353e-07
778,1078,1.42861054811012e-06
779,1079,1.7489672624329375e-06
780,1080,1.5572280632756698e-06
781,1081,9.65546512539123e-07
782,1082,1.7379241733321174e-06
783,1083,1.3015111557645424e-06
784,1084,1.4218955563563189e-06
785,1085,1.7816671107157614e-06
786,1086,1.034056448263126e-06
787,1087,1.059683169341687e-06
788,1088,1.7607427323709584e-06
789,1089,1.7617200348560069e-06
790,1090,1.140894368273024e-06
791,1091,1.1693997503649394e-06
792,1092,1.198872764004894e-06
793,1093,5.722616777540864e-07
794,1094,5.712216368037524e-07
795,1095,1.2918642964404082e-06
796,1096,1.3242227678763888e-06
797,1097,1.3574802019056379e-06
798,1098,1.3923784349510718e-06
799,1099,1.4285482023037817e-06
800,1100,3.0095058765739613e-06
